"","m","sd"
"7411",0.0017,0.0411980549052112
"7412",0,0
"7413",0,0
"7414",9e-04,0.0299879963984391
"7415",0,0
"7416",0,0
"7417",0.0011,0.0331496589724389
"7418",0,0
"7419",0,0
"7420",7e-04,0.0264495738717243
"7421",0,0
"7422",0,0
"7423",0.0017,0.0411980549052112
"7424",0,0
"7425",0,0
"7426",0.0014,0.037392242751429
"7427",0,0
"7428",0,0
"7429",0.0012,0.0346219564436616
"7430",0,0
"7431",0,0
"7432",6e-04,0.024488772325231
"7433",0,0
"7434",0,0
"7435",0.001,0.0316085417251571
"7436",0,0
"7437",0,0
"7438",0.0012,0.0346219564436616
"7439",0,0
"7440",0,0
"7441",0.0014,0.037392242751429
"7442",0,0
"7443",0,0
"7444",0.0011,0.0331496589724389
"7445",0,0
"7446",0,0
"7447",0.0012,0.0346219564436616
"7448",0,0
"7449",0,0
"7450",9e-04,0.0299879963984391
"7451",0,0
"7452",0,0
"7453",0.0014,0.037392242751429
"7454",0,0
"7455",0,0
"7456",6e-04,0.024488772325231
"7457",0,0
"7458",0,0
"7459",0.0014,0.037392242751429
"7460",0,0
"7461",0,0
"7462",0.0013,0.0360338707882514
"7463",0,0
"7464",0,0
"7465",0.0015,0.038702710369934
"7466",0,0
"7467",0,0
"7468",0.0024,0.0489334185188895
"7469",0,0
"7470",0,0
"7471",0.0025,0.049939957948921
"7472",0,0
"7473",0,0
"7474",0.0019,0.0435497377485307
"7475",0,0
"7476",0,0
"7477",0.0039,0.0623312001958232
"7478",0,0
"7479",0,0
"7480",0.0023,0.0479055267578741
"7481",0,0
"7482",0,0
"7483",0.0017,0.0411980549052112
"7484",0,0
"7485",0,0
"7486",0.0036,0.0598948974443899
"7487",0,0
"7488",0,0
"7489",6e-04,0.024488772325231
"7490",0,0
"7491",0,0
"7492",0.0011,0.0331496589724389
"7493",0,0
"7494",0,0
"7495",0.002,0.044678849805719
"7496",0,0
"7497",0,0
"7498",0.076,0.265011364100316
"7499",0.1644,0.370656685678086
"7500",0.22,0.41426701741289
"7501",0,0
"7502",0,0
"7503",0,0
"7504",0,0
"7505",0,0
"7506",0,0
"7507",0.0508,0.21960005104335
"7508",0.1589,0.365601089188259
"7509",0.2346,0.423769746536734
"7510",0.0803,0.271770667897757
"7511",0.2396,0.426860704452987
"7512",0.3213,0.466999056542817
"7513",0.0354,0.184797876139047
"7514",0.0979,0.297194250351928
"7515",0.1541,0.361062635317838
"7516",0.0478,0.213353490646854
"7517",0.129,0.335216701588245
"7518",0.1957,0.396758429935865
"7519",0.051,0.220008727972411
"7520",0.135,0.341740659957031
"7521",0.2025,0.401882944388163
"7522",0.0015,0.038702710369934
"7523",0,0
"7524",0,0
"7525",0.0013,0.0360338707882514
"7526",0,0
"7527",0,0
"7528",0.0011,0.0331496589724389
"7529",0,0
"7530",0,0
"7531",0.0011,0.0331496589724389
"7532",0,0
"7533",0,0
"7534",0.0011,0.0331496589724389
"7535",0,0
"7536",0,0
"7537",0.0012,0.0346219564436616
"7538",0,0
"7539",0,0
"7540",0.0016,0.0399699857390017
"7541",0,0
"7542",0,0
"7543",9e-04,0.0299879963984391
"7544",0,0
"7545",0,0
"7546",9e-04,0.0299879963984391
"7547",0,0
"7548",0,0
"7549",8e-04,0.0282743690291119
"7550",0,0
"7551",0,0
"7552",8e-04,0.0282743690291119
"7553",0,0
"7554",0,0
"7555",8e-04,0.0282743690291119
"7556",0,0
"7557",0,0
"7558",0.0015,0.038702710369934
"7559",0,0
"7560",0,0
"7561",0.0015,0.038702710369934
"7562",0,0
"7563",0,0
"7564",0.0013,0.0360338707882514
"7565",0,0
"7566",0,0
"7567",0,0
"7568",0,0
"7569",0,0
"7570",0.0036,0.0598948974443899
"7571",0,0
"7572",0,0
"7573",0.0021,0.0457799036691647
"7574",0,0
"7575",0,0
"7576",0.0017,0.0411980549052112
"7577",0,0
"7578",0,0
"7579",0.0016,0.0399699857390017
"7580",0,0
"7581",0,0
"7582",0.0015,0.038702710369934
"7583",0,0
"7584",0,0
"7585",0.0013,0.0360338707882514
"7586",0,0
"7587",0,0
"7588",0.0029,0.0537761953648526
"7589",0,0
"7590",0,0
"7591",0.0024,0.0489334185188895
"7592",0,0
"7593",0,0
"7594",0.004,0.0631220915357213
"7595",0,0
"7596",0,0
"7597",0.0072,0.0845510194349468
"7598",0,0
"7599",0,0
"7600",0.0022,0.0468548774190457
"7601",0,0
"7602",0,0
"7603",0.0019,0.0435497377485307
"7604",0,0
"7605",0,0
"7606",0.0019,0.0435497377485307
"7607",0,0
"7608",0,0
"7609",0.0024,0.0489334185188895
"7610",0,0
"7611",0,0
"7612",0.0028,0.0528435354979622
"7613",0,0
"7614",0,0
"7615",0.0045,0.0669342813497088
"7616",0,0
"7617",0,0
"7618",0.0029,0.0537761953648526
"7619",0,0
"7620",0,0
"7621",0.0016,0.0399699857390017
"7622",0,0
"7623",0,0
"7624",0.0026,0.0509264111236497
"7625",0,0
"7626",0,0
"7627",0.001,0.0316085417251571
"7628",0,0
"7629",0,0
"7630",0.0021,0.0457799036691647
"7631",0,0
"7632",0,0
"7633",0.003,0.0546927703623888
"7634",0,0
"7635",0,0
"7636",0.0026,0.0509264111236497
"7637",0,0
"7638",0,0
"7639",0.0035,0.0590601287662073
"7640",0,0
"7641",0,0
"7642",0.0038,0.0615299812600279
"7643",0,0
"7644",0,0
"7645",0.0026,0.0509264111236497
"7646",0,0
"7647",0,0
"7648",0.0031,0.0555940560663367
"7649",0,0
"7650",0,0
"7651",0.0024,0.0489334185188895
"7652",0,0
"7653",0,0
"7654",0.0018,0.0423903254760965
"7655",0,0
"7656",0,0
"7657",0.0069,0.0827833033137163
"7658",0,0
"7659",0,0
"7660",0.0071,0.0839660349754766
"7661",0,0
"7662",0,0
"7663",0.0055,0.0739614563790017
"7664",0,0
"7665",0,0
"7666",2e-04,0.0141414284285499
"7667",0,0
"7668",0,0
"7669",2e-04,0.0141414284285499
"7670",0,0
"7671",0,0
"7672",9e-04,0.0299879963984391
"7673",0,0
"7674",0,0
"7675",7e-04,0.0264495738717243
"7676",0,0
"7677",0,0
"7678",2e-04,0.0141414284285499
"7679",0,0
"7680",0,0
"7681",4e-04,0.0199969994748912
"7682",0,0
"7683",0,0
"7684",0.05,0.217955845241754
"7685",0,0
"7686",0,0
"7687",0,0
"7688",0,0
"7689",0,0
"7690",1e-04,0.01
"7691",0,0
"7692",0,0
"7693",0,0
"7694",0,0
"7695",0,0
"7696",0,0
"7697",0,0
"7698",0,0
"7699",0,0
"7700",0,0
"7701",0,0
"7702",0.0148,0.120757683986669
"7703",0,0
"7704",0,0
"7705",0.049,0.215878809441864
"7706",0,0
"7707",0,0
"7708",0.0124,0.11066826440527
"7709",0,0
"7710",0,0
"7711",0.0017,0.0411980549052112
"7712",0,0
"7713",0,0
"7714",1e-04,0.01
"7715",0,0
"7716",0,0
"7717",3e-04,0.0173187757650303
"7718",0,0
"7719",0,0
"7720",2e-04,0.0141414284285499
"7721",0,0
"7722",0,0
"7723",1e-04,0.01
"7724",0,0
"7725",0,0
"7726",4e-04,0.0199969994748912
"7727",0,0
"7728",0,0
"7729",1e-04,0.01
"7730",0,0
"7731",0,0
"7732",3e-04,0.0173187757650303
"7733",0,0
"7734",0,0
"7735",1e-04,0.01
"7736",0,0
"7737",0,0
"7738",1e-04,0.01
"7739",0,0
"7740",0,0
"7741",1e-04,0.01
"7742",0,0
"7743",0,0
"7744",2e-04,0.0141414284285499
"7745",0,0
"7746",0,0
"7747",2e-04,0.0141414284285499
"7748",0,0
"7749",0,0
"7750",2e-04,0.0141414284285499
"7751",0,0
"7752",0,0
"7753",4e-04,0.0199969994748912
"7754",0,0
"7755",0,0
"7756",4e-04,0.0199969994748912
"7757",0,0
"7758",0,0
"7759",1e-04,0.01
"7760",0,0
"7761",0,0
"7762",2e-04,0.0141414284285499
"7763",0,0
"7764",0,0
"7765",2e-04,0.0141414284285499
"7766",0,0
"7767",0,0
"7768",2e-04,0.0141414284285499
"7769",0,0
"7770",0,0
"7771",2e-04,0.0141414284285499
"7772",0,0
"7773",0,0
"7774",4e-04,0.0199969994748912
"7775",0,0
"7776",0,0
"7777",3e-04,0.0173187757650303
"7778",0,0
"7779",0,0
"7780",3e-04,0.0173187757650303
"7781",0,0
"7782",0,0
"7783",5e-04,0.022356206744392
"7784",0,0
"7785",0,0
"7786",2e-04,0.0141414284285499
"7787",0,0
"7788",0,0
"7789",0,0
"7790",0,0
"7791",0,0
"7792",0,0
"7793",0,0
"7794",0,0
"7795",0,0
"7796",0,0
"7797",0,0
"7798",0,0
"7799",0,0
"7800",0,0
"7801",0.0018,0.0423903254760965
"7802",0,0
"7803",0,0
"7804",0.0079,0.0885345911911482
"7805",0,0
"7806",0,0
"7807",0.0021,0.0457799036691647
"7808",0,0
"7809",0,0
"7810",0.0089,0.0939237572034718
"7811",0,0
"7812",0,0
"7813",0.0072,0.0845510194349468
"7814",0,0
"7815",0,0
"7816",0.0089,0.0939237572034718
"7817",0,0
"7818",0,0
"7819",0.0069,0.0827833033137163
"7820",0,0
"7821",0,0
"7822",0.0139,0.117081855195763
"7823",0,0
"7824",0,0
"7825",0.012,0.108890705381919
"7826",0,0
"7827",0,0
"7828",1e-04,0.01
"7829",0,0
"7830",0,0
"7831",0,0
"7832",0,0
"7833",0,0
"7834",8e-04,0.0282743690291119
"7835",0,0
"7836",0,0
"7837",3e-04,0.0173187757650303
"7838",0,0
"7839",0,0
"7840",0.0015,0.038702710369934
"7841",0,0
"7842",0,0
"7843",0.001,0.0316085417251571
"7844",0,0
"7845",0,0
"7846",8e-04,0.0282743690291119
"7847",0,0
"7848",0,0
"7849",6e-04,0.024488772325231
"7850",0,0
"7851",0,0
"7852",0.0015,0.038702710369934
"7853",0,0
"7854",0,0
"7855",8e-04,0.0282743690291119
"7856",0,0
"7857",0,0
"7858",0,0
"7859",0,0
"7860",0,0
"7861",4e-04,0.0199969994748912
"7862",0,0
"7863",0,0
"7864",7e-04,0.0264495738717243
"7865",0,0
"7866",0,0
"7867",0.001,0.0316085417251571
"7868",0,0
"7869",0,0
"7870",0.0024,0.0489334185188895
"7871",0,0
"7872",0,0
"7873",0.0032,0.0564807844129381
"7874",0,0
"7875",0,0
"7876",0.0032,0.0564807844129381
"7877",0,0
"7878",0,0
"7879",0.0032,0.0564807844129381
"7880",0,0
"7881",0,0
"7882",0.0024,0.0489334185188895
"7883",0,0
"7884",0,0
"7885",0.0014,0.0373922427514291
"7886",0,0
"7887",0,0
"7888",0.0026,0.0509264111236497
"7889",0,0
"7890",0,0
"7891",0.0021,0.0457799036691647
"7892",0,0
"7893",0,0
"7894",4e-04,0.0199969994748912
"7895",0,0
"7896",0,0
"7897",0.0014,0.037392242751429
"7898",0,0
"7899",0,0
"7900",1e-04,0.01
"7901",0,0
"7902",0,0
"7903",7e-04,0.0264495738717243
"7904",0,0
"7905",0,0
"7906",3e-04,0.0173187757650303
"7907",0,0
"7908",0,0
"7909",2e-04,0.0141414284285499
"7910",0,0
"7911",0,0
"7912",2e-04,0.0141414284285499
"7913",0,0
"7914",0,0
"7915",3e-04,0.0173187757650303
"7916",0,0
"7917",0,0
"7918",0,0
"7919",0,0
"7920",0,0
"7921",2e-04,0.0141414284285499
"7922",0,0
"7923",0,0
"7924",2e-04,0.0141414284285499
"7925",0,0
"7926",0,0
"7927",3e-04,0.0173187757650303
"7928",0,0
"7929",0,0
"7930",1e-04,0.01
"7931",0,0
"7932",0,0
"7933",3e-04,0.0173187757650303
"7934",0,0
"7935",0,0
"7936",1e-04,0.01
"7937",0,0
"7938",0,0
"7939",1e-04,0.01
"7940",0,0
"7941",0,0
"7942",3e-04,0.0173187757650303
"7943",0,0
"7944",0,0
"7945",0,0
"7946",0,0
"7947",0,0
"7948",9e-04,0.0299879963984391
"7949",0,0
"7950",0,0
"7951",3e-04,0.0173187757650303
"7952",0,0
"7953",0,0
"7954",3e-04,0.0173187757650303
"7955",0,0
"7956",0,0
"7957",2e-04,0.0141414284285499
"7958",0,0
"7959",0,0
"7960",9e-04,0.0299879963984391
"7961",0,0
"7962",0,0
"7963",4e-04,0.0199969994748912
"7964",0,0
"7965",0,0
"7966",4e-04,0.0199969994748912
"7967",0,0
"7968",0,0
"7969",4e-04,0.0199969994748912
"7970",0,0
"7971",0,0
"7972",4e-04,0.0199969994748912
"7973",0,0
"7974",0,0
"7975",0,0
"7976",0,0
"7977",0,0
"7978",3e-04,0.0173187757650303
"7979",0,0
"7980",0,0
"7981",3e-04,0.0173187757650303
"7982",0,0
"7983",0,0
"7984",1e-04,0.01
"7985",0,0
"7986",0,0
"7987",0.0065,0.0803641452364421
"7988",0.021,0.143391269279585
"7989",0.0012,0.0346219564436616
"7990",0.0171,0.129650572413286
"7991",0.0528,0.22364516922163
"7992",0.0024,0.0489334185188895
"7993",0.0071,0.0839660349754766
"7994",0.0186,0.135114268626813
"7995",6e-04,0.024488772325231
"7996",0.0157,0.124318363508979
"7997",0.0485,0.214831015536686
"7998",0.0015,0.038702710369934
"7999",0.0116,0.107082149113033
"8000",0.0411,0.198531436989579
"8001",0.0019,0.0435497377485307
"8002",0.0221,0.147016160251646
"8003",0.0721,0.258666350397733
"8004",0.0049,0.0698317810725516
"8005",0.0263,0.160033968541397
"8006",0.0896,0.285622124492834
"8007",0.0062,0.0784995300471395
"8008",0.0183,0.134040690428948
"8009",0.0627,0.242434707619899
"8010",0.003,0.0546927703623888
"8011",0.0182,0.133680765462745
"8012",0.066,0.248294512658862
"8013",0.0032,0.0564807844129381
"8014",0.0183,0.134040690428948
"8015",0.0606,0.238607068908977
"8016",0.0018,0.0423903254760965
"8017",0.0199,0.139663669556758
"8018",0.0667,0.249514199462823
"8019",0.0044,0.0661897130059557
"8020",0.0197,0.138974247197596
"8021",0.0728,0.259820920426106
"8022",0.0037,0.0607180258890783
"8023",0.0205,0.141710120230764
"8024",0.0656,0.247593962521358
"8025",0.0037,0.0607180258890783
"8026",0.0148,0.120757683986669
"8027",0.0536,0.225237903584901
"8028",0.0023,0.0479055267578741
"8029",0.0184,0.134399577099902
"8030",0.0706,0.256168308383809
"8031",0.0035,0.0590601287662073
"8032",0.0044,0.0661897130059557
"8033",0,0
"8034",0,0
"8035",0.0053,0.0726115503465142
"8036",0,0
"8037",0,0
"8038",0,0
"8039",0,0
"8040",0,0
"8041",1e-04,0.01
"8042",0,0
"8043",0,0
"8044",0,0
"8045",0,0
"8046",0,0
"8047",0,0
"8048",0,0
"8049",0,0
"8050",0,0
"8051",0,0
"8052",0,0
"8053",0,0
"8054",0,0
"8055",0,0
"8056",0,0
"8057",0,0
"8058",0,0
"8059",0,0
"8060",0,0
"8061",0,0
"8062",0,0
"8063",0,0
"8064",0,0
"8065",0,0
"8066",0,0
"8067",0,0
"8068",0,0
"8069",0,0
"8070",0,0
"8071",0,0
"8072",0,0
"8073",0,0
"8074",0,0
"8075",0,0
"8076",0,0
"8077",0,0
"8078",0,0
"8079",0,0
"8080",0,0
"8081",0,0
"8082",0,0
"8083",0,0
"8084",0,0
"8085",0,0
"8086",0,0
"8087",0,0
"8088",0,0
"8089",1e-04,0.01
"8090",0,0
"8091",0,0
"8092",0,0
"8093",0,0
"8094",0,0
"8095",0,0
"8096",0,0
"8097",0,0
"8098",1e-04,0.01
"8099",0,0
"8100",0,0
"8101",0,0
"8102",0,0
"8103",0,0
"8104",1e-04,0.01
"8105",0,0
"8106",0,0
"8107",0,0
"8108",0,0
"8109",0,0
"8110",0,0
"8111",0,0
"8112",0,0
"8113",0,0
"8114",0,0
"8115",0,0
"8116",0,0
"8117",0,0
"8118",0,0
"8119",0,0
"8120",0,0
"8121",0,0
"8122",1e-04,0.01
"8123",0,0
"8124",0,0
"8125",0.0022,0.0468548774190457
"8126",0,0
"8127",0,0
"8128",0.0026,0.0509264111236497
"8129",0,0
"8130",0,0
"8131",0.0333,0.179427783336203
"8132",0.0742,0.26210919503713
"8133",0.1148,0.318796366215663
"8134",0.0324,0.177068843497476
"8135",0.0551,0.228186758861447
"8136",0.0918,0.288757853762995
"8137",1e-04,0.01
"8138",0,0
"8139",0,0
"8140",3e-04,0.0173187757650303
"8141",0,0
"8142",0,0
"8143",0,0
"8144",0,0
"8145",0,0
"8146",0,0
"8147",0,0
"8148",0,0
"8149",0,0
"8150",0,0
"8151",0,0
"8152",0,0
"8153",0,0
"8154",0,0
"8155",1e-04,0.01
"8156",0,0
"8157",0,0
"8158",0,0
"8159",0,0
"8160",0,0
"8161",1e-04,0.01
"8162",0,0
"8163",0,0
"8164",0,0
"8165",0,0
"8166",0,0
"8167",0,0
"8168",0,0
"8169",0,0
"8170",0,0
"8171",0,0
"8172",0,0
"8173",1e-04,0.01
"8174",0,0
"8175",0,0
"8176",0,0
"8177",0,0
"8178",0,0
"8179",0,0
"8180",0,0
"8181",0,0
"8182",1e-04,0.01
"8183",0,0
"8184",0,0
"8185",0,0
"8186",0,0
"8187",0,0
"8188",1e-04,0.01
"8189",0,0
"8190",0,0
"8191",0,0
"8192",0,0
"8193",0,0
"8194",0,0
"8195",0,0
"8196",0,0
"8197",1e-04,0.01
"8198",0,0
"8199",0,0
"8200",0,0
"8201",0,0
"8202",0,0
"8203",0,0
"8204",0,0
"8205",0,0
"8206",0,0
"8207",0,0
"8208",0,0
"8209",0,0
"8210",0,0
"8211",0,0
"8212",2e-04,0.0141414284285499
"8213",0,0
"8214",0,0
"8215",0,0
"8216",0,0
"8217",0,0
"8218",1e-04,0.01
"8219",0,0
"8220",0,0
"8221",1e-04,0.01
"8222",0,0
"8223",0,0
"8224",0,0
"8225",0,0
"8226",0,0
"8227",1e-04,0.01
"8228",0,0
"8229",0,0
"8230",1e-04,0.01
"8231",0,0
"8232",0,0
"8233",0,0
"8234",0,0
"8235",0,0
"8236",0,0
"8237",0,0
"8238",0,0
"8239",1e-04,0.01
"8240",0,0
"8241",0,0
"8242",1e-04,0.01
"8243",0,0
"8244",0,0
"8245",0,0
"8246",0,0
"8247",0,0
"8248",0,0
"8249",0,0
"8250",0,0
"8251",0,0
"8252",0,0
"8253",0,0
"8254",0,0
"8255",0,0
"8256",0,0
"8257",0,0
"8258",0,0
"8259",0,0
"8260",1e-04,0.01
"8261",0,0
"8262",0,0
"8263",0,0
"8264",0,0
"8265",0,0
"8266",0,0
"8267",0,0
"8268",0,0
"8269",0,0
"8270",0,0
"8271",0,0
"8272",0,0
"8273",0,0
"8274",0,0
"8275",1e-04,0.01
"8276",0,0
"8277",0,0
"8278",0,0
"8279",0,0
"8280",0,0
"8281",0,0
"8282",0,0
"8283",0,0
"8284",0,0
"8285",0,0
"8286",0,0
"8287",0,0
"8288",0,0
"8289",0,0
"8290",1e-04,0.01
"8291",0,0
"8292",0,0
"8293",0,0
"8294",0,0
"8295",0,0
"8296",1e-04,0.01
"8297",0,0
"8298",0,0
"8299",1e-04,0.01
"8300",0,0
"8301",0,0
"8302",1e-04,0.01
"8303",0,0
"8304",0,0
"8305",1e-04,0.01
"8306",0,0
"8307",0,0
"8308",1e-04,0.01
"8309",0,0
"8310",0,0
"8311",1e-04,0.01
"8312",0,0
"8313",0,0
"8314",0,0
"8315",0,0
"8316",0,0
"8317",0,0
"8318",0,0
"8319",0,0
"8320",0,0
"8321",0,0
"8322",0,0
"8323",1e-04,0.01
"8324",0,0
"8325",0,0
"8326",3e-04,0.0173187757650303
"8327",0,0
"8328",0,0
"8329",1e-04,0.01
"8330",0,0
"8331",0,0
"8332",1e-04,0.01
"8333",0,0
"8334",0,0
"8335",3e-04,0.0173187757650303
"8336",0,0
"8337",0,0
"8338",3e-04,0.0173187757650303
"8339",0,0
"8340",0,0
"8341",0,0
"8342",0,0
"8343",0,0
"8344",0,0
"8345",0,0
"8346",0,0
"8347",0,0
"8348",0,0
"8349",0,0
"8350",1e-04,0.01
"8351",0,0
"8352",0,0
"8353",1e-04,0.01
"8354",0,0
"8355",0,0
"8356",0,0
"8357",0,0
"8358",0,0
"8359",1e-04,0.01
"8360",0,0
"8361",0,0
"8362",1e-04,0.01
"8363",0,0
"8364",0,0
"8365",1e-04,0.01
"8366",0,0
"8367",0,0
"8368",1e-04,0.01
"8369",0,0
"8370",0,0
"8371",3e-04,0.0173187757650303
"8372",0,0
"8373",0,0
"8374",5e-04,0.022356206744392
"8375",0,0
"8376",0,0
"8377",5e-04,0.022356206744392
"8378",0,0
"8379",0,0
"8380",5e-04,0.022356206744392
"8381",0,0
"8382",0,0
"8383",2e-04,0.0141414284285499
"8384",0,0
"8385",0,0
"8386",1e-04,0.01
"8387",0,0
"8388",0,0
"8389",2e-04,0.0141414284285499
"8390",0,0
"8391",0,0
"8392",1e-04,0.01
"8393",0,0
"8394",0,0
"8395",6e-04,0.024488772325231
"8396",0,0
"8397",0,0
"8398",1e-04,0.01
"8399",0,0
"8400",0,0
"8401",1e-04,0.01
"8402",0,0
"8403",0,0
"8404",4e-04,0.0199969994748912
"8405",0,0
"8406",0,0
"8407",3e-04,0.0173187757650303
"8408",0,0
"8409",0,0
"8410",7e-04,0.0264495738717243
"8411",0,0
"8412",0,0
"8413",3e-04,0.0173187757650303
"8414",0,0
"8415",0,0
"8416",4e-04,0.0199969994748912
"8417",0,0
"8418",0,0
"8419",0,0
"8420",0,0
"8421",0,0
"8422",3e-04,0.0173187757650303
"8423",0,0
"8424",0,0
"8425",1e-04,0.01
"8426",0,0
"8427",0,0
"8428",9e-04,0.0299879963984391
"8429",0,0
"8430",0,0
"8431",4e-04,0.0199969994748912
"8432",0,0
"8433",0,0
"8434",1e-04,0.01
"8435",0,0
"8436",0,0
"8437",0,0
"8438",0,0
"8439",0,0
"8440",0,0
"8441",0,0
"8442",0,0
"8443",3e-04,0.0173187757650303
"8444",0,0
"8445",0,0
"8446",3e-04,0.0173187757650303
"8447",0,0
"8448",0,0
"8449",6e-04,0.024488772325231
"8450",0,0
"8451",0,0
"8452",4e-04,0.0199969994748912
"8453",0,0
"8454",0,0
"8455",8e-04,0.0282743690291119
"8456",0,0
"8457",0,0
"8458",1e-04,0.01
"8459",0,0
"8460",0,0
"8461",1e-04,0.01
"8462",0,0
"8463",0,0
"8464",1e-04,0.01
"8465",0,0
"8466",0,0
"8467",2e-04,0.0141414284285499
"8468",0,0
"8469",0,0
"8470",4e-04,0.0199969994748912
"8471",0,0
"8472",0,0
"8473",4e-04,0.0199969994748912
"8474",0,0
"8475",0,0
"8476",2e-04,0.0141414284285499
"8477",0,0
"8478",0,0
"8479",3e-04,0.0173187757650303
"8480",0,0
"8481",0,0
"8482",5e-04,0.022356206744392
"8483",0,0
"8484",0,0
"8485",0.0019,0.0435497377485307
"8486",0,0
"8487",0,0
"8488",0.0024,0.0489334185188895
"8489",0,0
"8490",0,0
"8491",0.0019,0.0435497377485307
"8492",0,0
"8493",0,0
"8494",4e-04,0.0199969994748912
"8495",0,0
"8496",0,0
"8497",7e-04,0.0264495738717243
"8498",0,0
"8499",0,0
"8500",5e-04,0.022356206744392
"8501",0,0
"8502",0,0
"8503",4e-04,0.0199969994748912
"8504",0,0
"8505",0,0
"8506",5e-04,0.022356206744392
"8507",0,0
"8508",0,0
"8509",4e-04,0.0199969994748912
"8510",0,0
"8511",0,0
"8512",5e-04,0.022356206744392
"8513",0,0
"8514",0,0
"8515",6e-04,0.024488772325231
"8516",0,0
"8517",0,0
"8518",5e-04,0.022356206744392
"8519",0,0
"8520",0,0
"8521",4e-04,0.0199969994748912
"8522",0,0
"8523",0,0
"8524",4e-04,0.0199969994748912
"8525",0,0
"8526",0,0
"8527",4e-04,0.0199969994748912
"8528",0,0
"8529",0,0
"8530",4e-04,0.0199969994748912
"8531",0,0
"8532",0,0
"8533",4e-04,0.0199969994748912
"8534",0,0
"8535",0,0
"8536",8e-04,0.0282743690291119
"8537",0,0
"8538",0,0
"8539",6e-04,0.024488772325231
"8540",0,0
"8541",0,0
"8542",5e-04,0.022356206744392
"8543",0,0
"8544",0,0
"8545",0.0012,0.0346219564436616
"8546",0,0
"8547",0,0
"8548",7e-04,0.0264495738717243
"8549",0,0
"8550",0,0
"8551",7e-04,0.0264495738717243
"8552",0,0
"8553",0,0
"8554",0.0016,0.0399699857390017
"8555",0,0
"8556",0,0
"8557",0.0016,0.0399699857390017
"8558",0,0
"8559",0,0
"8560",9e-04,0.0299879963984391
"8561",0,0
"8562",0,0
"8563",3e-04,0.0173187757650303
"8564",0,0
"8565",0,0
"8566",9e-04,0.0299879963984391
"8567",0,0
"8568",0,0
"8569",9e-04,0.0299879963984391
"8570",0,0
"8571",0,0
"8572",0.0054,0.0732896796125742
"8573",0,0
"8574",0,0
"8575",0.0071,0.0839660349754766
"8576",0,0
"8577",0,0
"8578",0.0064,0.0797475765625311
"8579",0,0
"8580",0,0
"8581",0.0109,0.103837701374899
"8582",0,0
"8583",0,0
"8584",0.0069,0.0827833033137163
"8585",0,0
"8586",0,0
"8587",0.0017,0.0411980549052112
"8588",0,0
"8589",0,0
"8590",0.0063,0.0791260772034691
"8591",0,0
"8592",0,0
"8593",0.006,0.0772307999417717
"8594",0,0
"8595",0,0
"8596",0.0066,0.0809758958553158
"8597",0,0
"8598",0,0
"8599",0.0051,0.0712355069452375
"8600",0,0
"8601",0,0
"8602",0.0054,0.0732896796125742
"8603",0,0
"8604",0,0
"8605",0.0062,0.0784995300471395
"8606",0,0
"8607",0,0
"8608",0.0066,0.0809758958553158
"8609",0,0
"8610",0,0
"8611",0.0063,0.0791260772034691
"8612",0,0
"8613",0,0
"8614",0.0065,0.0803641452364421
"8615",0,0
"8616",0,0
"8617",0.0076,0.086850413352096
"8618",0,0
"8619",0,0
"8620",0.0063,0.0791260772034691
"8621",0,0
"8622",0,0
"8623",0.007,0.0833768263339218
"8624",0,0
"8625",0,0
"8626",0.0084,0.0912703293918825
"8627",0,0
"8628",0,0
"8629",0.0065,0.0803641452364421
"8630",0,0
"8631",0,0
"8632",0.0074,0.0857086611577835
"8633",0,0
"8634",0,0
"8635",0.0067,0.0815829368039528
"8636",0,0
"8637",0,0
"8638",0.0072,0.0845510194349468
"8639",0,0
"8640",0,0
"8641",0.0096,0.0975130292785939
"8642",0,0
"8643",0,0
"8644",0.0092,0.0954791685508557
"8645",0,0
"8646",0,0
"8647",0.006,0.0772307999417717
"8648",0,0
"8649",0,0
"8650",0.0032,0.0564807844129381
"8651",0,0
"8652",0,0
"8653",0.0025,0.049939957948921
"8654",0,0
"8655",0,0
"8656",0.0021,0.0457799036691647
"8657",0,0
"8658",0,0
"8659",0.0045,0.0669342813497088
"8660",0,0
"8661",0,0
"8662",0.0062,0.0784995300471395
"8663",0,0
"8664",0,0
"8665",0,0
"8666",0,0
"8667",0,0
"8668",0,0
"8669",0,0
"8670",0,0
"8671",0,0
"8672",0,0
"8673",0,0
"8674",0,0
"8675",0,0
"8676",0,0
"8677",0,0
"8678",0,0
"8679",0,0
"8680",0,0
"8681",0,0
"8682",0,0
"8683",0,0
"8684",0,0
"8685",0,0
"8686",2e-04,0.0141414284285499
"8687",0,0
"8688",0,0
"8689",6e-04,0.024488772325231
"8690",0,0
"8691",0,0
"8692",0.0011,0.0331496589724389
"8693",0,0
"8694",0,0
"8695",4e-04,0.0199969994748912
"8696",0,0
"8697",0,0
"8698",7e-04,0.0264495738717243
"8699",0,0
"8700",0,0
"8701",0.0013,0.0360338707882514
"8702",0,0
"8703",0,0
"8704",8e-04,0.0282743690291119
"8705",0,0
"8706",0,0
"8707",0.0011,0.0331496589724389
"8708",0,0
"8709",0,0
"8710",0.0011,0.0331496589724389
"8711",0,0
"8712",0,0
"8713",0.0109,0.103837701374899
"8714",0,0
"8715",0,0
"8716",0.0285,0.166404684585216
"8717",0,0
"8718",0,0
"8719",0.0396,0.195027289281158
"8720",0,0
"8721",0,0
